DE,1868,AGA,1064,DUS,345,,0,32S,0324,0524
DE,1868,AGA,1064,FRA,340,,0,32S,1214,1414
DE,1868,AGA,1064,LEJ,348,,0,32S,0702,0902
DE,1868,AGA,1064,MUC,346,,0,32S,1016,1216
DE,1868,ANU,2874,FRA,340,,0,767,0754,0954
DE,1868,AYT,1688,CGN,344,,0,757,2214,0196
DE,1868,AYT,1688,DUS,345,,0,757,2146,2346
DE,1868,AYT,1688,FRA,340,,0,757,2137,2337
DE,1868,AYT,1688,HAJ,352,,0,32S 321,2133,2333
DE,1868,AYT,1688,HAM,342,,0,757,1606,1806
DE,1868,AYT,1688,LEJ,348,,0,757,1446,1646
DE,1868,AYT,1688,MUC,346,,0,757,1649,1849
DE,1868,AYT,1688,PAD,371,,0,32S 321,1107,1307
DE,1868,AYT,1688,STR,350,,0,757,0911,1111
DE,1868,AYT,1688,SXF,337,,0,757,0742,0942
DE,1868,BGI,2875,FRA,340,,0,767,1614,1814
DE,1868,BGI,2875,MAN,478,Y,0,330,1143,1343
DE,1868,BHX,469,ACE,1055,Y,0,757,0433,0633
DE,1868,CFU,1460,FRA,340,,0,738,1127,1327
DE,1868,CFU,1460,HAM,342,,0,32S,0616,0816
DE,1868,CGN,344,AYT,1688,,0,757,0113,0313
DE,1868,CGN,344,PMI,3998,,0,757,0957,1157
DE,1868,CHQ,1474,DUS,345,,0,32S,0940,1140
DE,1868,CUN,1852,FRA,340,,0,767,0920,1120
DE,1868,CUN,1852,LGW,502,Y,0,330,1137,1337
DE,1868,CUN,1852,MAN,478,Y,0,330,0640,0840
DE,1868,DJE,293,DUS,345,,0,757,1116,1316
DE,1868,DJE,293,FRA,340,,0,757,1838,2038
DE,1868,DJE,293,LEJ,348,,0,32S,0201,0401
DE,1868,DJE,293,MUC,346,,0,757,1523,1723
DE,1868,DLM,1715,DUS,345,,0,757,0630,0830
DE,1868,DLM,1715,FRA,340,,0,757,2218,0317
DE,1868,DLM,1715,HAJ,352,,0,321,1220,1420
DE,1868,DLM,1715,HAM,342,,0,32S,1318,1518
DE,1868,DLM,1715,MUC,346,,0,757,0934,1134
DE,1868,DLM,1715,STR,350,,0,32S,1124,1324
DE,1868,DLM,1715,SXF,337,,0,32S,0120,0320
DE,1868,DUS,345,ACE,1055,,0,757 32S,1909,2109
DE,1868,DUS,345,AGA,1064,,0,32S,1716,1916
DE,1868,DUS,345,AYT,1688,,0,757,1615,1815
DE,1868,DUS,345,CFU,1460,,0,32S,1834,2034
DE,1868,DUS,345,CHQ,1474,,0,32S,1446,1646
DE,1868,DUS,345,DJE,293,,0,757,1852,2052
DE,1868,DUS,345,DLM,1715,,0,757,0242,0442
DE,1868,DUS,345,FNC,4091,,0,32S,0334,0534
DE,1868,DUS,345,FUE,1051,,0,757,1401,1601
DE,1868,DUS,345,HER,1452,,0,738 757,1148,1348
DE,1868,DUS,345,HRG,1130,,0,757,0859,1059
DE,1868,DUS,345,IBZ,1225,,0,32S 757,0550,0750
DE,1868,DUS,345,KGS,1458,,0,738 32S,0445,0645
DE,1868,DUS,345,LCA,1197,,0,757,1910,2110
DE,1868,DUS,345,LPA,1054,,0,757,1625,1825
DE,1868,DUS,345,PMI,3998,,0,757,2004,2204
DE,1868,DUS,345,RHO,1472,,0,32S,1824,2024
DE,1868,DUS,345,TFS,1056,,0,757,2009,2209
DE,1868,DUS,345,XRY,1226,,0,32S 757,1928,2128
DE,1868,FNC,4091,DUS,345,,0,32S,1704,1904
DE,1868,FNC,4091,FRA,340,,0,757,1604,1804
DE,1868,FNC,4091,HAM,342,,0,32S,0331,0531
DE,1868,FNC,4091,LEJ,348,,0,321,1410,1610
DE,1868,FNC,4091,MUC,346,,0,32S,2141,2341
DE,1868,FNC,4091,STR,350,,0,32S,1840,2040
DE,1868,FRA,340,ACE,1055,,0,757,1738,1938
DE,1868,FRA,340,AGA,1064,,0,32S,0706,0906
DE,1868,FRA,340,AYT,1688,,0,757,1622,1822
DE,1868,FRA,340,CFU,1460,,0,738,1654,1854
DE,1868,FRA,340,CHQ,1474,,0,757,0908,1108
DE,1868,FRA,340,CUN,1852,,0,767,1751,1951
DE,1868,FRA,340,DBV,1200,,0,32S,2143,2343
DE,1868,FRA,340,DJE,293,,0,757,0057,0257
DE,1868,FRA,340,DLM,1715,,0,757,1214,1414
DE,1868,FRA,340,FNC,4091,,0,757,0303,0503
DE,1868,FRA,340,FUE,1051,,0,757,0834,1034
DE,1868,FRA,340,HAV,1909,,0,767,1152,1352
DE,1868,FRA,340,HER,1452,,0,738 757,0739,0939
DE,1868,FRA,340,HOG,1910,,0,767,1501,1701
DE,1868,FRA,340,HRG,1130,,0,757,1118,1318
DE,1868,FRA,340,IBZ,1225,,0,757 32S,0329,0529
DE,1868,FRA,340,KGS,1458,,0,738 32S,0245,0445
DE,1868,FRA,340,LAS,3877,,0,767,0740,0940
DE,1868,FRA,340,LPA,1054,,0,757,2322,0308
DE,1868,FRA,340,MBA,1145,,0,767,0743,0943
DE,1868,FRA,340,MBJ,1780,,0,767,0917,1117
DE,1868,FRA,340,MLE,3156,,0,767,0804,1004
DE,1868,FRA,340,MRU,893,,0,767,0318,0518
DE,1868,FRA,340,NBO,4059,,0,767,2159,2359
DE,1868,FRA,340,PMI,3998,,0,757,2215,0408
DE,1868,FRA,340,POP,1761,,0,767,1016,1216
DE,1868,FRA,340,PUJ,1760,,0,767,0551,0751
DE,1868,FRA,340,REC,2610,,0,767,1039,1239
DE,1868,FRA,340,RHO,1472,,0,32S 738,0047,0247
DE,1868,FRA,340,SDQ,1762,,0,767,1737,1937
DE,1868,FRA,340,SEA,3577,,0,767,2253,0428
DE,1868,FRA,340,SEZ,994,,0,767,1507,1707
DE,1868,FRA,340,SJU,2890,,0,767,0809,1009
DE,1868,FRA,340,SPC,1053,,0,738,0259,0459
DE,1868,FRA,340,SPU,1206,,0,32S,2039,2239
DE,1868,FRA,340,SSA,2621,,0,767,1144,1344
DE,1868,FRA,340,TAB,2901,,0,767,1354,1554
DE,1868,FRA,340,TFS,1056,,0,757 738,1717,1917
DE,1868,FRA,340,VRA,1923,,0,767,1856,2056
DE,1868,FRA,340,XRY,1226,,0,767 738 757,0710,0910
DE,1868,FRA,340,YHZ,73,,0,767,1440,1640
DE,1868,FRA,340,YVR,156,,0,767,0455,0655
DE,1868,FUE,1051,DUS,345,,0,757,1626,1826
DE,1868,FUE,1051,FRA,340,,0,757,0327,0527
DE,1868,FUE,1051,HAJ,352,,0,32S,0807,1007
DE,1868,FUE,1051,HAM,342,,0,757 32S,1626,1826
DE,1868,FUE,1051,LEJ,348,,0,321,0945,1145
DE,1868,FUE,1051,MAN,478,,0,757,0347,0547
DE,1868,FUE,1051,MUC,346,,0,757 32S,1920,2120
DE,1868,FUE,1051,PAD,371,,0,32S,0220,0420
DE,1868,FUE,1051,STR,350,,0,32S,0047,0247
DE,1868,FUE,1051,SXF,337,,0,321,0237,0437
DE,1868,GLA,534,ACE,1055,Y,0,757,1057,1257
DE,1868,GLA,534,CUN,1852,Y,0,330,1013,1213
DE,1868,GLA,534,MCO,3878,Y,0,330,1044,1244
DE,1868,HAJ,352,ACE,1055,,0,32S,1735,1935
DE,1868,HAJ,352,AYT,1688,,0,32S 321,1040,1240
DE,1868,HAJ,352,DLM,1715,,0,321,1004,1204
DE,1868,HAJ,352,FUE,1051,,0,32S,1056,1256
DE,1868,HAJ,352,HER,1452,,0,32S,0259,0459
DE,1868,HAJ,352,KGS,1458,,0,32S,0528,0728
DE,1868,HAJ,352,LCA,1197,,0,32S,0700,0900
DE,1868,HAJ,352,PMI,3998,,0,321 32S,1654,1854
DE,1868,HAJ,352,RHO,1472,,0,32S,0055,0255
DE,1868,HAM,342,ACE,1055,,0,32S,0221,0421
DE,1868,HAM,342,AYT,1688,,0,757,0732,0932
DE,1868,HAM,342,CFU,1460,,0,32S,2103,2303
DE,1868,HAM,342,DLM,1715,,0,32S,2240,0616
DE,1868,HAM,342,FNC,4091,,0,32S,1019,1219
DE,1868,HAM,342,FUE,1051,,0,757 32S,0404,0604
DE,1868,HAM,342,HER,1452,,0,32S,0011,0211
DE,1868,HAM,342,HRG,1130,,0,757,2108,2308
DE,1868,HAM,342,KGS,1458,,0,32S,2119,2319
DE,1868,HAM,342,LPA,1054,,0,757,0633,0833
DE,1868,HAM,342,PMI,3998,,0,757,0653,0853
DE,1868,HAM,342,RHO,1472,,0,32S,0809,1009
DE,1868,HAM,342,TFS,1056,,0,32S 757,1441,1641
DE,1868,HAM,342,XRY,1226,,0,32S,2333,0420
DE,1868,HAV,1909,FRA,340,,0,767,1843,2043
DE,1868,HER,1452,DUS,345,,0,757,1944,2144
DE,1868,HER,1452,FRA,340,,0,738 757,0605,0805
DE,1868,HER,1452,HAJ,352,,0,32S,0540,0740
DE,1868,HER,1452,HAM,342,,0,32S,2012,2212
DE,1868,HER,1452,LEJ,348,,0,32S,1137,1337
DE,1868,HER,1452,MUC,346,,0,32S,1857,2057
DE,1868,HER,1452,STR,350,,0,32S,1342,1542
DE,1868,HER,1452,SXF,337,,0,32S,0946,1146
DE,1868,HOG,1910,FRA,340,,0,767,0506,0706
DE,1868,HOG,1910,MBJ,1780,,0,767,0042,0242
DE,1868,HRG,1130,DUS,345,,0,757,1600,1800
DE,1868,HRG,1130,FRA,340,,0,757,2340,0189
DE,1868,HRG,1130,HAM,342,,0,757,2221,0534
DE,1868,HRG,1130,MUC,346,,0,757,1145,1345
DE,1868,IBZ,1225,DUS,345,,0,32S 757,0041,0241
DE,1868,IBZ,1225,FRA,340,,0,757 32S,1637,1837
DE,1868,IBZ,1225,MAN,478,,0,757,1540,1740
DE,1868,IBZ,1225,MUC,346,,0,32S,1102,1302
DE,1868,KGS,1458,DUS,345,,0,738 32S,2145,2345
DE,1868,KGS,1458,FRA,340,,0,738 32S,1733,1933
DE,1868,KGS,1458,HAJ,352,,0,32S,1925,2125
DE,1868,KGS,1458,HAM,342,,0,32S,0637,0837
DE,1868,KGS,1458,MUC,346,,0,32S,1544,1744
DE,1868,KGS,1458,STR,350,,0,32S,0538,0738
DE,1868,KGS,1458,SXF,337,,0,32S,2040,2240
DE,1868,LAS,3877,FRA,340,,0,767,1527,1727
DE,1868,LAS,3877,MAN,478,Y,0,330,1915,2115
DE,1868,LCA,1197,DUS,345,,0,757,0251,0451
DE,1868,LCA,1197,HAJ,352,,0,32S,1144,1344
DE,1868,LCA,1197,SXF,337,,0,32S,0644,0844
DE,1868,LEJ,348,ACE,1055,,0,32S,0445,0645
DE,1868,LEJ,348,AGA,1064,,0,32S,0840,1040
DE,1868,LEJ,348,AYT,1688,,0,757,1540,1740
DE,1868,LEJ,348,CFU,1460,,0,32S,1435,1635
DE,1868,LEJ,348,DJE,293,,0,32S,1357,1557
DE,1868,LEJ,348,FNC,4091,,0,321,0041,0241
DE,1868,LEJ,348,FUE,1051,,0,321,0504,0704
DE,1868,LEJ,348,HER,1452,,0,32S,0812,1012
DE,1868,LEJ,348,LPA,1054,,0,321,0108,0308
DE,1868,LEJ,348,PMI,3998,,0,321,1524,1724
DE,1868,LEJ,348,RHO,1472,,0,32S,0326,0526
DE,1868,LEJ,348,TFS,1056,,0,321,0924,1124
DE,1868,LGW,502,ACE,1055,Y,0,757,0723,0923
DE,1868,LGW,502,CUN,1852,Y,0,330,1949,2149
DE,1868,LPA,1054,DUS,345,,0,757,2256,0146
DE,1868,LPA,1054,FRA,340,,0,757,0116,0316
DE,1868,LPA,1054,HAM,342,,0,757,1031,1231
DE,1868,LPA,1054,LEJ,348,,0,321,1405,1605
DE,1868,LPA,1054,MUC,346,,0,757,0701,0901
DE,1868,LPA,1054,PAD,371,,0,32S,0048,0248
DE,1868,LPA,1054,STR,350,,0,32S,0037,0237
DE,1868,LPA,1054,SXF,337,,0,321,2223,0150
DE,1868,MAN,478,ACE,1055,Y,0,330 320,0258,0458
DE,1868,MAN,478,CUN,1852,Y,0,330,1253,1453
DE,1868,MAN,478,FUE,1051,,0,757,0034,0234
DE,1868,MAN,478,IBZ,1225,,0,757,1310,1510
DE,1868,MAN,478,LAS,3877,Y,0,330,0621,0821
DE,1868,MAN,478,MBJ,1780,Y,0,330,0430,0630
DE,1868,MAN,478,MCO,3878,Y,0,330,1713,1913
DE,1868,MAN,478,PMI,3998,,0,757,0715,0915
DE,1868,MAN,478,TFS,1056,,0,757,0046,0246
DE,1868,MAN,478,UVF,2894,Y,0,330,1919,2119
DE,1868,MAN,478,ZTH,1488,,0,757,0912,1112
DE,1868,MBA,1145,FRA,340,,0,767,0632,0832
DE,1868,MBA,1145,ZNZ,1186,,0,767,2041,2241
DE,1868,MBJ,1780,FRA,340,,0,767,1621,1821
DE,1868,MCO,3878,GLA,534,Y,0,330,0058,0258
DE,1868,MCO,3878,MAN,478,Y,0,330,0854,1054
DE,1868,MLE,3156,FRA,340,,0,767,1900,2100
DE,1868,MRU,893,FRA,340,,0,767,1524,1724
DE,1868,MUC,346,ACE,1055,,0,757 32S,1907,2107
DE,1868,MUC,346,AGA,1064,,0,32S,2323,0125
DE,1868,MUC,346,AYT,1688,,0,757,1626,1826
DE,1868,MUC,346,CFU,1460,,0,32S,1342,1542
DE,1868,MUC,346,CHQ,1474,,0,32S,1445,1645
DE,1868,MUC,346,DJE,293,,0,757,0055,0255
DE,1868,MUC,346,DLM,1715,,0,757,0831,1031
DE,1868,MUC,346,FNC,4091,,0,32S,2218,0141
DE,1868,MUC,346,FUE,1051,,0,32S,0452,0652
DE,1868,MUC,346,HER,1452,,0,32S,0457,0657
DE,1868,MUC,346,HRG,1130,,0,757,2352,0646
DE,1868,MUC,346,IBZ,1225,,0,32S,0134,0334
DE,1868,MUC,346,KGS,1458,,0,32S,0141,0341
DE,1868,MUC,346,LPA,1054,,0,757,1017,1217
DE,1868,MUC,346,PMI,3998,,0,32S 757,1343,1543
DE,1868,MUC,346,PUJ,1760,,0,767,1747,1947
DE,1868,MUC,346,RHO,1472,,0,32S,0824,1024
DE,1868,MUC,346,SPC,1053,,0,32S,0247,0447
DE,1868,MUC,346,TFS,1056,,0,32S 757,2046,2246
DE,1868,MUC,346,XRY,1226,,0,32S,0902,1102
DE,1868,NBO,4059,MBA,1145,,0,767,1421,1621
DE,1868,PAD,371,ACE,1055,,0,32S,0721,0921
DE,1868,PAD,371,AYT,1688,,0,32S 321,1444,1644
DE,1868,PAD,371,FUE,1051,,0,32S,1459,1659
DE,1868,PAD,371,LPA,1054,,0,32S,0019,0219
DE,1868,PAD,371,PMI,3998,,0,32S,2120,2320
DE,1868,PAD,371,TFS,1056,,0,32S,1135,1335
DE,1868,PMI,3998,CGN,344,,0,757,2027,2227
DE,1868,PMI,3998,DUS,345,,0,757,1859,2059
DE,1868,PMI,3998,FRA,340,,0,757,0428,0628
DE,1868,PMI,3998,HAJ,352,,0,321 32S,1856,2056
DE,1868,PMI,3998,HAM,342,,0,757,1008,1208
DE,1868,PMI,3998,LEJ,348,,0,321,1952,2152
DE,1868,PMI,3998,MAN,478,,0,757,2214,0609
DE,1868,PMI,3998,MUC,346,,0,32S 757,1850,2050
DE,1868,PMI,3998,PAD,371,,0,32S,1055,1255
DE,1868,PMI,3998,STR,350,,0,32S,1233,1433
DE,1868,PMI,3998,SXF,337,,0,321,1211,1411
DE,1868,POP,1761,ANU,2874,,0,767,1234,1434
DE,1868,POP,1761,FRA,340,,0,767,0019,0219
DE,1868,PTY,1871,SDQ,1762,,0,767,0624,0824
DE,1868,PUJ,1760,FRA,340,,0,767,0432,0632
DE,1868,PUJ,1760,MUC,346,,0,767,2151,2351
DE,1868,REC,2610,FRA,340,,0,767,1312,1512
DE,1868,RHO,1472,DUS,345,,0,32S,1627,1827
DE,1868,RHO,1472,FRA,340,,0,32S 738,1944,2144
DE,1868,RHO,1472,HAJ,352,,0,32S,0510,0710
DE,1868,RHO,1472,HAM,342,,0,32S,0111,0311
DE,1868,RHO,1472,LEJ,348,,0,32S,0032,0232
DE,1868,RHO,1472,MUC,346,,0,32S,1739,1939
DE,1868,RHO,1472,STR,350,,0,32S,0922,1122
DE,1868,RHO,1472,SXF,337,,0,32S,0303,0503
DE,1868,SDQ,1762,FRA,340,,0,767,1810,2010
DE,1868,SDQ,1762,PTY,1871,,0,767,0732,0932
DE,1868,SDQ,1762,SJO,1885,,0,767,1758,1958
DE,1868,SEA,3577,FRA,340,,0,767,0544,0744
DE,1868,SEZ,994,FRA,340,,0,767,1221,1421
DE,1868,SJO,1885,SDQ,1762,,0,767,0108,0308
DE,1868,SJU,2890,FRA,340,,0,767,1424,1624
DE,1868,SPC,1053,FRA,340,,0,738,0443,0643
DE,1868,SPC,1053,MUC,346,,0,32S,0326,0526
DE,1868,SPU,1206,FRA,340,,0,32S,0830,1030
DE,1868,SSA,2621,FRA,340,,0,767,1305,1505
DE,1868,STR,350,ACE,1055,,0,32S,0716,0916
DE,1868,STR,350,AYT,1688,,0,757,0435,0635
DE,1868,STR,350,DLM,1715,,0,32S,2201,0155
DE,1868,STR,350,FNC,4091,,0,32S,2301,0682
DE,1868,STR,350,FUE,1051,,0,32S,1554,1754
DE,1868,STR,350,HER,1452,,0,32S,2359,0482
DE,1868,STR,350,KGS,1458,,0,32S,1523,1723
DE,1868,STR,350,LPA,1054,,0,32S,0147,0347
DE,1868,STR,350,PMI,3998,,0,32S,0740,0940
DE,1868,STR,350,RHO,1472,,0,32S,0956,1156
DE,1868,STR,350,TFS,1056,,0,32S,1748,1948
DE,1868,STR,350,XRY,1226,,0,32S,0047,0247
DE,1868,SXF,337,ACE,1055,,0,32S,2102,2302
DE,1868,SXF,337,AYT,1688,,0,757,0746,0946
DE,1868,SXF,337,CFU,1460,,0,738,0150,0350
DE,1868,SXF,337,DLM,1715,,0,32S,1703,1903
DE,1868,SXF,337,FUE,1051,,0,321,0548,0748
DE,1868,SXF,337,HER,1452,,0,32S,2301,0434
DE,1868,SXF,337,KGS,1458,,0,32S,0843,1043
DE,1868,SXF,337,LCA,1197,,0,32S,1722,1922
DE,1868,SXF,337,LPA,1054,,0,321,2218,0604
DE,1868,SXF,337,PMI,3998,,0,321,1054,1254
DE,1868,SXF,337,RHO,1472,,0,32S,1916,2116
DE,1868,SXF,337,TFS,1056,,0,321,2004,2204
DE,1868,SXF,337,XRY,1226,,0,32S,2221,0586
DE,1868,TAB,2901,BGI,2875,,0,767,0901,1101
DE,1868,TFS,1056,DUS,345,,0,757,1007,1207
DE,1868,TFS,1056,FRA,340,,0,757 738,1518,1718
DE,1868,TFS,1056,HAM,342,,0,32S 757,0045,0245
DE,1868,TFS,1056,LEJ,348,,0,321,0012,0212
DE,1868,TFS,1056,MUC,346,,0,32S 757,2140,2340
DE,1868,TFS,1056,PAD,371,,0,32S,0413,0613
DE,1868,TFS,1056,STR,350,,0,32S,1724,1924
DE,1868,TFS,1056,SXF,337,,0,321,0029,0229
DE,1868,UVF,2894,BGI,2875,Y,0,330,1903,2103
DE,1868,VRA,1923,FRA,340,,0,767,1411,1611
DE,1868,XRY,1226,DUS,345,,0,32S 757,0826,1026
DE,1868,XRY,1226,FRA,340,,0,767 738 757,1256,1456
DE,1868,XRY,1226,HAM,342,,0,32S,1801,2001
DE,1868,XRY,1226,MUC,346,,0,32S,0255,0455
DE,1868,XRY,1226,STR,350,,0,32S,1032,1232
DE,1868,XRY,1226,SXF,337,,0,32S,2309,0670
DE,1868,YHZ,73,FRA,340,,0,767,0555,0755
DE,1868,YVR,156,FRA,340,,0,767,0318,0518
DE,1868,ZNZ,1186,FRA,340,,0,767,2141,2341
DE,1868,ZTH,1488,MAN,478,,0,757,1510,1710
DG,4475,BCD,2423,MNL,2397,,0,320,0202,0402
DG,4475,BKK,3885,CRK,4140,,0,320,0555,0755
DG,4475,CEB,4206,MNL,2397,,0,320,0113,0313
DG,4475,CRK,4140,BKK,3885,,0,320,2247,0484
DG,4475,CRK,4140,HKG,3077,,0,320,1533,1733
DG,4475,CRK,4140,KLO,2430,,0,320,1016,1216
DG,4475,CRK,4140,SIN,3316,,0,320,2238,0625
DG,4475,HKG,3077,CRK,4140,,0,320,0803,1003
DG,4475,ILO,2429,MNL,2397,,0,320,2219,0101
DG,4475,KLO,2430,CRK,4140,,0,320,2341,0574
DG,4475,KLO,2430,MNL,2397,,0,320,0357,0557
DG,4475,KLO,2430,SIN,3316,,0,320,0621,0821
DG,4475,MNL,2397,BCD,2423,,0,320,1149,1349
DG,4475,MNL,2397,CEB,4206,,0,320,0638,0838
DG,4475,MNL,2397,ILO,2429,,0,320,2252,0697
DG,4475,MNL,2397,KLO,2430,,0,320,0745,0945
DG,4475,MNL,2397,PPS,2433,,0,320,0748,0948
DG,4475,MNL,2397,TAC,2422,,0,320,1418,1618
DG,4475,PPS,2433,MNL,2397,,0,320,1434,1634
DG,4475,SIN,3316,CRK,4140,,0,320,0140,0340
DG,4475,SIN,3316,KLO,2430,,0,320,0935,1135
DG,4475,TAC,2422,MNL,2397,,0,320,1552,1752
DH,10128,BKO,1044,CKY,4162,,0,AT7,0018,0218
DH,10128,BKO,1044,COO,245,,0,AT7,0652,0852
DH,10128,BKO,1044,LOS,273,,0,AT7,0712,0912
DH,10128,CKY,4162,BKO,1044,,0,AT7,0043,0243
DH,10128,CKY,4162,DKR,1084,,0,AT7,1004,1204
DH,10128,COO,245,BKO,1044,,0,AT7,0002,0202
DH,10128,COO,245,LBV,970,,0,AT7,1001,1201
DH,10128,DKR,1084,CKY,4162,,0,AT7,0755,0955
DH,10128,LBV,970,COO,245,,0,AT7,0527,0727
DH,10128,LBV,970,LOS,273,,0,AT7,2257,0457
DH,10128,LOS,273,BKO,1044,,0,AT7,0301,0501
DH,10128,LOS,273,SSG,891,,0,AT7,2158,2358
DH,10128,SSG,891,LBV,970,,0,AT7,2141,2341
DL,2009,ABE,4355,ATL,3682,,0,717,1446,1646
DL,2009,ABE,4355,DTW,3645,Y,0,CRJ,1910,2110
DL,2009,ABQ,4019,ATL,3682,,0,757 320,1627,1827
DL,2009,ABQ,4019,MSP,3858,,0,320,0259,0459
DL,2009,ABQ,4019,SLC,3536,Y,0,CR9 CR7,0443,0643
DL,2009,ABR,5714,MSP,3858,Y,0,CRJ,1234,1434
DL,2009,ABV,260,CDG,1382,Y,0,332,1712,1912
DL,2009,ABV,260,PHC,275,Y,0,332,1322,1522
DL,2009,ABY,5715,ATL,3682,Y,0,CRJ,1655,1855
DL,2009,ACC,248,JFK,3797,,0,76W,1735,1935
DL,2009,ACC,248,ROB,1063,,0,76W,0113,0313
DL,2009,AEX,3852,ATL,3682,Y,0,CR9 CRJ,0120,0320
DL,2009,AGS,3658,ATL,3682,,0,M88 717,2029,2229
DL,2009,ALB,3864,ATL,3682,,0,M88,1637,1837
DL,2009,ALB,3864,DTW,3645,Y,0,CRJ CR9,2147,2347
DL,2009,ALB,3864,MSP,3858,Y,0,CR9,1553,1753
DL,2009,AMS,580,ATL,3682,,0,333 76W,1352,1552
DL,2009,AMS,580,AUH,2179,Y,0,332,0743,0943
DL,2009,AMS,580,BOM,2997,,0,76W,1512,1712
DL,2009,AMS,580,BOS,3448,,0,333,1731,1931
DL,2009,AMS,580,DFW,3670,Y,0,332,0926,1126
DL,2009,AMS,580,DMM,2064,Y,0,332,1951,2151
DL,2009,AMS,580,DOH,11051,Y,0,332,1409,1609
DL,2009,AMS,580,DTW,3645,,0,777 333 76W 332,0451,0651
DL,2009,AMS,580,EWR,3494,,0,76W,1009,1209
DL,2009,AMS,580,HRE,1005,Y,0,332,2008,2208
DL,2009,AMS,580,IAD,3714,Y,0,333 332,1616,1816
DL,2009,AMS,580,IAH,3550,Y,0,74M,1350,1550
DL,2009,AMS,580,JFK,3797,,0,76W,2156,2356
DL,2009,AMS,580,JRO,1180,Y,0,332 330,2331,0638
DL,2009,AMS,580,KGL,1165,Y,0,332 330,0640,0840
DL,2009,AMS,580,KWI,2176,Y,0,332 330,1138,1338
DL,2009,AMS,580,LAX,3484,Y,0,74M 747,1526,1726
DL,2009,AMS,580,MSP,3858,,0,333 332 76W,2126,2326
DL,2009,AMS,580,ORD,3830,Y,0,74M,1729,1929
DL,2009,AMS,580,PDX,3720,,0,333,2208,0562
DL,2009,AMS,580,SEA,3577,,0,333,0059,0259
DL,2009,AMS,580,SFO,3469,Y,0,747,0344,0544
DL,2009,AMS,580,YUL,146,Y,0,M11,0709,0909
DL,2009,AMS,580,YVR,156,Y,0,333,0532,0732
DL,2009,AMS,580,YYC,178,Y,0,332,0921,1121
DL,2009,AMS,580,YYZ,193,Y,0,M11 333 747 74M 332,1409,1609
DL,2009,ANC,3774,MSP,3858,,0,738 757,1358,1558
DL,2009,ANC,3774,SEA,3577,Y,0,73J,2349,0560
DL,2009,ANC,3774,SLC,3536,,0,738,1503,1703
DL,2009,APN,5720,DTW,3645,Y,0,CRJ,0919,1119
DL,2009,APN,5720,MSP,3858,Y,0,CRJ,0937,1137
DL,2009,ATL,3682,ABE,4355,,0,717,0125,0325
DL,2009,ATL,3682,ABQ,4019,,0,757 320,1308,1508
DL,2009,ATL,3682,ABY,5715,Y,0,CRJ,0122,0322
DL,2009,ATL,3682,AEX,3852,Y,0,CRJ CR9,0001,0201
DL,2009,ATL,3682,AGS,3658,,0,717 M88,0611,0811
DL,2009,ATL,3682,ALB,3864,,0,M88,0147,0347
DL,2009,ATL,3682,AMS,580,,0,333 76W,0422,0622
DL,2009,ATL,3682,ATW,4047,Y,0,CR7 CR9,1716,1916
DL,2009,ATL,3682,AUA,2895,,0,738 757,1657,1857
DL,2009,ATL,3682,AUS,3673,,0,M90 M88 ,1217,1417
DL,2009,ATL,3682,AVL,4007,,0,M88,1027,1227
DL,2009,ATL,3682,AVP,4286,Y,0,CR7,1250,1450
DL,2009,ATL,3682,AZO,4039,Y,0,CRJ,0326,0526
DL,2009,ATL,3682,BDA,4069,,0,319,1315,1515
DL,2009,ATL,3682,BDL,3825,,0,M88 73W 320,0905,1105
DL,2009,ATL,3682,BHM,3811,,0,M88 320,0819,1019
DL,2009,ATL,3682,BJX,1815,Y,0,CR9,1742,1942
DL,2009,ATL,3682,BMI,4037,Y,0,CR9 CR7,2315,0696
DL,2009,ATL,3682,BNA,3690,,0,M88 738 319 320 73H 717,0408,0608
DL,2009,ATL,3682,BOG,2709,,0,73W,0346,0546
DL,2009,ATL,3682,BON,2896,,0,757,1604,1804
DL,2009,ATL,3682,BOS,3448,,0,M90 757 320 738 M88  319,0303,0503
DL,2009,ATL,3682,BQK,5725,Y,0,CRJ,0721,0921
DL,2009,ATL,3682,BRU,302,,0,76W,2021,2221
DL,2009,ATL,3682,BSB,2531,,0,752,0730,0930
DL,2009,ATL,3682,BTR,3846,,0,319,1327,1527
DL,2009,ATL,3682,BTV,3711,Y,0,CR9,0906,1106
DL,2009,ATL,3682,BUF,3820,,0,M90 M88,1130,1330
DL,2009,ATL,3682,BWI,3849,,0,M88 M90 757 320 73W,0843,1043
DL,2009,ATL,3682,BZE,1957,,0,319 M88,0625,0825
DL,2009,ATL,3682,CAE,3561,,0,717 M88 319,0241,0441
DL,2009,ATL,3682,CAK,4112,,0,M88,2330,0243
DL,2009,ATL,3682,CCS,2851,,0,757,1916,2116
DL,2009,ATL,3682,CDG,1382,,0,76W,0216,0416
DL,2009,ATL,3682,CHA,3578,,0,M88,0307,0507
DL,2009,ATL,3682,CHO,4015,Y,0,CRJ,0841,1041
DL,2009,ATL,3682,CHS,3806,,0,319 320 M88 73W 717,0423,0623
DL,2009,ATL,3682,CID,4043,Y,0,CR9 CRJ,1854,2054
DL,2009,ATL,3682,CLE,3486,,0,717 M88 ,1029,1229
DL,2009,ATL,3682,CLT,3876,,0,M90 M88 319,0344,0544
DL,2009,ATL,3682,CMH,3759,,0,73W M88 738 319,2044,2244
